id,wnvpresent
569,8.951027e-08
570,8.951027e-08
571,8.951027e-08
572,8.951027e-08
573,1.1374443e-08
574,8.951027e-08
575,8.951027e-08
576,8.951027e-08
577,8.951027e-08
578,8.951027e-08
579,8.951027e-08
580,8.951027e-08
581,1.1374443e-08
582,8.951027e-08
583,8.951027e-08
584,8.951027e-08
585,8.951027e-08
586,8.951027e-08
587,8.951027e-08
588,8.951027e-08
589,1.1374443e-08
590,8.951027e-08
591,8.951027e-08
592,8.951027e-08
593,8.951027e-08
594,8.951027e-08
595,8.951027e-08
596,8.951027e-08
597,1.1374443e-08
598,8.951027e-08
599,8.951027e-08
600,8.951027e-08
601,8.951027e-08
602,8.951027e-08
603,8.951027e-08
604,8.951027e-08
605,1.1374443e-08
606,8.951027e-08
607,8.951027e-08
608,8.951027e-08
609,8.951027e-08
610,8.951027e-08
611,8.951027e-08
612,8.951027e-08
613,1.1374443e-08
614,8.951027e-08
615,8.951027e-08
616,8.951027e-08
617,8.951027e-08
618,8.951027e-08
619,8.951027e-08
620,8.951027e-08
621,1.1374443e-08
622,8.951027e-08
623,8.951027e-08
624,8.951027e-08
625,8.951027e-08
626,8.951027e-08
627,8.951027e-08
628,8.951027e-08
629,1.1374443e-08
630,8.951027e-08
631,8.951027e-08
632,8.951027e-08
633,8.951027e-08
634,8.951027e-08
635,8.951027e-08
636,8.951027e-08
637,1.1374443e-08
638,8.951027e-08
639,8.951027e-08
640,8.951027e-08
641,8.951027e-08
642,8.951027e-08
643,8.951027e-08
644,8.951027e-08
645,1.1374443e-08
646,8.951027e-08
647,8.951027e-08
648,8.951027e-08
649,8.951027e-08
650,8.951027e-08
651,8.951027e-08
652,8.951027e-08
653,1.1374443e-08
654,8.951027e-08
655,8.951027e-08
656,8.951027e-08
657,8.951027e-08
658,8.951027e-08
659,8.951027e-08
660,8.951027e-08
661,1.1374443e-08
662,8.951027e-08
663,8.951027e-08
664,8.951027e-08
665,8.951027e-08
666,8.951027e-08
667,8.951027e-08
668,8.951027e-08
669,1.1374443e-08
670,8.951027e-08
671,8.951027e-08
672,8.951027e-08
673,8.951027e-08
674,8.951027e-08
675,8.951027e-08
676,8.951027e-08
677,1.1374443e-08
678,8.951027e-08
679,8.951027e-08
680,8.951027e-08
681,8.951027e-08
682,8.951027e-08
683,8.951027e-08
684,8.951027e-08
685,1.1374443e-08
686,8.951027e-08
687,8.951027e-08
688,8.951027e-08
689,8.951027e-08
690,8.951027e-08
691,8.951027e-08
692,8.951027e-08
693,1.1374443e-08
694,8.951027e-08
695,8.951027e-08
696,8.951027e-08
697,8.951027e-08
698,8.951027e-08
699,8.951027e-08
700,8.951027e-08
701,1.1374443e-08
702,8.951027e-08
703,8.951027e-08
704,8.951027e-08
705,8.951027e-08
706,8.951027e-08
707,8.951027e-08
708,8.951027e-08
709,1.1374443e-08
710,8.951027e-08
711,8.951027e-08
712,8.951027e-08
713,8.951027e-08
714,8.951027e-08
715,8.951027e-08
716,8.951027e-08
717,1.1374443e-08
718,8.951027e-08
719,8.951027e-08
720,8.951027e-08
721,8.951027e-08
722,8.951027e-08
723,8.951027e-08
724,8.951027e-08
725,1.1374443e-08
726,8.951027e-08
727,8.951027e-08
728,8.951027e-08
729,8.951027e-08
730,8.951027e-08
731,8.951027e-08
732,8.951027e-08
733,1.1374443e-08
734,8.951027e-08
735,8.951027e-08
736,8.951027e-08
737,8.951027e-08
738,8.951027e-08
739,8.951027e-08
740,8.951027e-08
741,1.1374443e-08
742,8.951027e-08
743,8.951027e-08
744,8.951027e-08
745,8.951027e-08
746,8.951027e-08
747,8.951027e-08
748,8.951027e-08
749,1.1374443e-08
750,8.951027e-08
751,8.951027e-08
752,8.951027e-08
753,8.951027e-08
754,8.951027e-08
755,8.951027e-08
756,8.951027e-08
757,1.1374443e-08
758,8.951027e-08
759,8.951027e-08
760,8.951027e-08
761,8.951027e-08
762,8.951027e-08
763,8.951027e-08
764,8.951027e-08
765,1.1374443e-08
766,8.951027e-08
767,8.951027e-08
768,8.951027e-08
769,8.951027e-08
770,8.951027e-08
771,8.951027e-08
772,8.951027e-08
773,1.1374443e-08
774,8.951027e-08
775,8.951027e-08
776,8.951027e-08
777,8.951027e-08
778,8.951027e-08
779,8.951027e-08
780,8.951027e-08
781,1.1374443e-08
782,8.951027e-08
783,8.951027e-08
784,8.951027e-08
785,8.951027e-08
786,8.951027e-08
787,8.951027e-08
788,8.951027e-08
789,1.1374443e-08
790,8.951027e-08
791,8.951027e-08
792,8.951027e-08
793,8.951027e-08
794,8.951027e-08
795,8.951027e-08
796,8.951027e-08
797,1.1374443e-08
798,8.951027e-08
799,8.951027e-08
800,8.951027e-08
801,8.951027e-08
802,8.951027e-08
803,8.951027e-08
804,8.951027e-08
805,1.1374443e-08
806,8.951027e-08
807,8.951027e-08
808,8.951027e-08
809,8.951027e-08
810,8.951027e-08
811,8.951027e-08
812,8.951027e-08
813,1.1374443e-08
814,8.951027e-08
815,8.951027e-08
816,8.951027e-08
817,8.951027e-08
818,8.951027e-08
819,8.951027e-08
820,8.951027e-08
821,1.1374443e-08
822,8.951027e-08
823,8.951027e-08
824,8.951027e-08
825,8.951027e-08
826,8.951027e-08
827,8.951027e-08
828,8.951027e-08
829,1.1374443e-08
830,8.951027e-08
831,8.951027e-08
832,8.951027e-08
833,8.951027e-08
834,8.951027e-08
835,8.951027e-08
836,8.951027e-08
837,1.1374443e-08
838,8.951027e-08
839,8.951027e-08
840,8.951027e-08
841,8.951027e-08
842,8.951027e-08
843,8.951027e-08
844,8.951027e-08
845,1.1374443e-08
846,8.951027e-08
847,8.951027e-08
848,8.951027e-08
849,8.951027e-08
850,8.951027e-08
851,8.951027e-08
852,8.951027e-08
853,1.1374443e-08
854,8.951027e-08
855,8.951027e-08
856,8.951027e-08
857,8.951027e-08
858,8.951027e-08
859,8.951027e-08
860,8.951027e-08
861,1.1374443e-08
862,8.951027e-08
863,8.951027e-08
864,8.951027e-08
865,8.951027e-08
866,8.951027e-08
867,8.951027e-08
868,8.951027e-08
869,1.1374443e-08
870,8.951027e-08
871,8.951027e-08
872,8.951027e-08
873,8.951027e-08
874,8.951027e-08
875,8.951027e-08
876,8.951027e-08
877,1.1374443e-08
878,8.951027e-08
879,8.951027e-08
880,8.951027e-08
881,8.951027e-08
882,8.951027e-08
883,8.951027e-08
884,8.951027e-08
885,1.1374443e-08
886,8.951027e-08
887,8.951027e-08
888,8.951027e-08
889,8.951027e-08
890,8.951027e-08
891,8.951027e-08
892,8.951027e-08
893,1.1374443e-08
894,8.951027e-08
895,8.951027e-08
896,8.951027e-08
897,8.951027e-08
898,8.951027e-08
899,8.951027e-08
900,8.951027e-08
901,1.1374443e-08
902,8.951027e-08
903,8.951027e-08
904,8.951027e-08
905,8.951027e-08
906,8.951027e-08
907,8.951027e-08
908,8.951027e-08
909,1.1374443e-08
910,8.951027e-08
911,8.951027e-08
912,8.951027e-08
913,8.951027e-08
914,8.951027e-08
915,8.951027e-08
916,8.951027e-08
917,1.1374443e-08
918,8.951027e-08
919,8.951027e-08
920,8.951027e-08
921,8.951027e-08
922,8.951027e-08
923,8.951027e-08
924,8.951027e-08
925,1.1374443e-08
926,8.951027e-08
927,8.951027e-08
928,8.951027e-08
929,8.951027e-08
930,8.951027e-08
931,8.951027e-08
932,8.951027e-08
933,1.1374443e-08
934,8.951027e-08
935,8.951027e-08
936,8.951027e-08
937,8.951027e-08
938,8.951027e-08
939,8.951027e-08
940,8.951027e-08
941,1.1374443e-08
942,8.951027e-08
943,8.951027e-08
944,8.951027e-08
945,8.951027e-08
946,8.951027e-08
947,8.951027e-08
948,8.951027e-08
949,1.1374443e-08
950,8.951027e-08
951,8.951027e-08
952,8.951027e-08
953,8.951027e-08
954,8.951027e-08
955,8.951027e-08
956,8.951027e-08
957,1.1374443e-08
958,8.951027e-08
959,8.951027e-08
960,8.951027e-08
961,8.951027e-08
962,8.951027e-08
963,8.951027e-08
964,8.951027e-08
965,1.1374443e-08
966,8.951027e-08
967,8.951027e-08
968,8.951027e-08
969,8.951027e-08
970,8.951027e-08
971,8.951027e-08
972,8.951027e-08
973,1.1374443e-08
974,8.951027e-08
975,8.951027e-08
976,8.951027e-08
977,8.951027e-08
978,8.951027e-08
979,8.951027e-08
980,8.951027e-08
981,1.1374443e-08
982,8.951027e-08
983,8.951027e-08
984,8.951027e-08
985,8.951027e-08
986,8.951027e-08
987,8.951027e-08
988,8.951027e-08
989,1.1374443e-08
990,8.951027e-08
991,8.951027e-08
992,8.951027e-08
993,8.951027e-08
994,8.951027e-08
995,8.951027e-08
996,8.951027e-08
997,1.1374443e-08
998,8.951027e-08
999,8.951027e-08
1000,8.951027e-08
1001,8.951027e-08
1002,8.951027e-08
1003,8.951027e-08
1004,8.951027e-08
1005,1.1374443e-08
1006,8.951027e-08
1007,8.951027e-08
1008,8.951027e-08
1009,8.951027e-08
1010,8.951027e-08
1011,8.951027e-08
1012,8.951027e-08
1013,1.1374443e-08
1014,8.951027e-08
1015,8.951027e-08
1016,8.951027e-08
1017,8.951027e-08
1018,8.951027e-08
1019,8.951027e-08
1020,8.951027e-08
1021,1.1374443e-08
1022,8.951027e-08
1023,8.951027e-08
1024,8.951027e-08
1025,8.951027e-08
1026,8.951027e-08
1027,8.951027e-08
1028,8.951027e-08
1029,1.1374443e-08
1030,8.951027e-08
1031,8.951027e-08
1032,8.951027e-08
1033,8.951027e-08
1034,8.951027e-08
1035,8.951027e-08
1036,8.951027e-08
1037,1.1374443e-08
1038,8.951027e-08
1039,8.951027e-08
1040,8.951027e-08
1041,8.951027e-08
1042,8.951027e-08
1043,8.951027e-08
1044,8.951027e-08
1045,1.1374443e-08
1046,8.951027e-08
1047,8.951027e-08
1048,8.951027e-08
1049,8.951027e-08
1050,8.951027e-08
1051,8.951027e-08
1052,8.951027e-08
1053,1.1374443e-08
1054,8.951027e-08
1055,8.951027e-08
1056,8.951027e-08
1057,8.951027e-08
1058,8.951027e-08
1059,8.951027e-08
1060,8.951027e-08
1061,1.1374443e-08
1062,8.951027e-08
1063,8.951027e-08
1064,8.951027e-08
1065,8.951027e-08
1066,8.951027e-08
1067,8.951027e-08
1068,8.951027e-08
1069,1.1374443e-08
1070,8.951027e-08
1071,8.951027e-08
1072,8.951027e-08
1073,8.951027e-08
1074,8.951027e-08
1075,8.951027e-08
1076,8.951027e-08
1077,1.1374443e-08
1078,8.951027e-08
1079,8.951027e-08
1080,8.951027e-08
1081,8.951027e-08
1082,8.951027e-08
1083,8.951027e-08
1084,8.951027e-08
1085,1.1374443e-08
1086,8.951027e-08
1087,8.951027e-08
1088,8.951027e-08
1089,8.951027e-08
1090,8.951027e-08
1091,8.951027e-08
1092,8.951027e-08
1093,1.1374443e-08
1094,8.951027e-08
1095,8.951027e-08
1096,8.951027e-08
1097,8.951027e-08
1098,8.951027e-08
1099,8.951027e-08
1100,8.951027e-08
1101,1.1374443e-08
1102,8.951027e-08
1103,8.951027e-08
1104,8.951027e-08
1105,8.951027e-08
1106,8.951027e-08
1107,8.951027e-08
1108,8.951027e-08
1109,1.1374443e-08
1110,8.951027e-08
1111,8.951027e-08
1112,8.951027e-08
1113,8.951027e-08
1114,8.951027e-08
1115,8.951027e-08
1116,8.951027e-08
1117,1.1374443e-08
1118,8.951027e-08
1119,8.951027e-08
1120,8.951027e-08
1121,8.951027e-08
1122,8.951027e-08
1123,8.951027e-08
1124,8.951027e-08
1125,1.1374443e-08
1126,8.951027e-08
1127,8.951027e-08
1128,8.951027e-08
1129,8.951027e-08
1130,8.951027e-08
1131,8.951027e-08
1132,8.951027e-08
1133,1.1374443e-08
1134,8.951027e-08
1135,8.951027e-08
1136,8.951027e-08
1137,8.951027e-08
1138,8.951027e-08
1139,8.951027e-08
1140,8.951027e-08
1141,1.1374443e-08
1142,8.951027e-08
1143,8.951027e-08
1144,8.951027e-08
1145,8.951027e-08
1146,8.951027e-08
1147,8.951027e-08
1148,8.951027e-08
1149,1.1374443e-08
1150,8.951027e-08
1151,8.951027e-08
1152,8.951027e-08
1153,8.951027e-08
1154,8.951027e-08
1155,8.951027e-08
1156,8.951027e-08
1157,1.1374443e-08
1158,8.951027e-08
1159,8.951027e-08
1160,8.951027e-08
1161,8.951027e-08
1162,8.951027e-08
1163,8.951027e-08
1164,8.951027e-08
1165,1.1374443e-08
1166,8.951027e-08
1167,8.951027e-08
1168,8.951027e-08
1169,8.951027e-08
1170,8.951027e-08
1171,8.951027e-08
1172,8.951027e-08
1173,1.1374443e-08
1174,8.951027e-08
1175,8.951027e-08
1176,8.951027e-08
1177,8.951027e-08
1178,8.951027e-08
1179,8.951027e-08
1180,8.951027e-08
1181,1.1374443e-08
1182,8.951027e-08
1183,8.951027e-08
1184,8.951027e-08
1185,8.951027e-08
1186,8.951027e-08
1187,8.951027e-08
1188,8.951027e-08
1189,1.1374443e-08
1190,8.951027e-08
1191,8.951027e-08
1192,8.951027e-08
1193,8.951027e-08
1194,8.951027e-08
1195,8.951027e-08
1196,8.951027e-08
1197,1.1374443e-08
1198,8.951027e-08
1199,8.951027e-08
1200,8.951027e-08
1201,8.951027e-08
1202,8.951027e-08
1203,8.951027e-08
1204,8.951027e-08
1205,1.1374443e-08
1206,8.951027e-08
1207,8.951027e-08
1208,8.951027e-08
1209,4.503994e-08
1210,4.503994e-08
1211,4.503994e-08
1212,4.503994e-08
1213,5.7233907e-09
1214,4.503994e-08
1215,4.503994e-08
1216,4.503994e-08
1217,4.503994e-08
1218,4.503994e-08
1219,4.503994e-08
1220,4.503994e-08
1221,5.7233907e-09
1222,4.503994e-08
1223,4.503994e-08
1224,4.503994e-08
1225,4.503994e-08
1226,4.503994e-08
1227,4.503994e-08
1228,4.503994e-08
1229,5.7233907e-09
1230,4.503994e-08
1231,4.503994e-08
1232,4.503994e-08
1233,4.503994e-08
1234,4.503994e-08
1235,4.503994e-08
1236,4.503994e-08
1237,5.7233907e-09
1238,4.503994e-08
1239,4.503994e-08
1240,4.503994e-08
1241,4.503994e-08
1242,4.503994e-08
1243,4.503994e-08
1244,4.503994e-08
1245,5.7233907e-09
1246,4.503994e-08
1247,4.503994e-08
1248,4.503994e-08
1249,4.503994e-08
1250,4.503994e-08
1251,4.503994e-08
1252,4.503994e-08
1253,5.7233907e-09
1254,4.503994e-08
1255,4.503994e-08
1256,4.503994e-08
1257,4.503994e-08
1258,4.503994e-08
1259,4.503994e-08
1260,4.503994e-08
1261,5.7233907e-09
1262,4.503994e-08
1263,4.503994e-08
1264,4.503994e-08
1265,4.503994e-08
1266,4.503994e-08
1267,4.503994e-08
1268,4.503994e-08
1269,5.7233907e-09
1270,4.503994e-08
1271,4.503994e-08
1272,4.503994e-08
1273,4.503994e-08
1274,4.503994e-08
1275,4.503994e-08
1276,4.503994e-08
1277,5.7233907e-09
1278,4.503994e-08
1279,4.503994e-08
1280,4.503994e-08
1281,4.503994e-08
1282,4.503994e-08
1283,4.503994e-08
1284,4.503994e-08
1285,5.7233907e-09
1286,4.503994e-08
1287,4.503994e-08
1288,4.503994e-08
1289,4.503994e-08
1290,4.503994e-08
1291,4.503994e-08
1292,4.503994e-08
1293,5.7233907e-09
1294,4.503994e-08
1295,4.503994e-08
1296,4.503994e-08
1297,4.503994e-08
1298,4.503994e-08
1299,4.503994e-08
1300,4.503994e-08
1301,5.7233907e-09
1302,4.503994e-08
1303,4.503994e-08
1304,4.503994e-08
1305,4.503994e-08
1306,4.503994e-08
1307,4.503994e-08
1308,4.503994e-08
1309,5.7233907e-09
1310,4.503994e-08
1311,4.503994e-08
1312,4.503994e-08
1313,4.503994e-08
1314,4.503994e-08
1315,4.503994e-08
1316,4.503994e-08
1317,5.7233907e-09
1318,4.503994e-08
1319,4.503994e-08
1320,4.503994e-08
1321,4.503994e-08
1322,4.503994e-08
1323,4.503994e-08
1324,4.503994e-08
1325,5.7233907e-09
1326,4.503994e-08
1327,4.503994e-08
1328,4.503994e-08
1329,4.503994e-08
1330,4.503994e-08
1331,4.503994e-08
1332,4.503994e-08
1333,5.7233907e-09
1334,4.503994e-08
1335,4.503994e-08
1336,4.503994e-08
1337,4.503994e-08
1338,4.503994e-08
1339,4.503994e-08
1340,4.503994e-08
1341,5.7233907e-09
1342,4.503994e-08
1343,4.503994e-08
1344,4.503994e-08
1345,4.503994e-08
1346,4.503994e-08
